advertiser_id,review_id,rating,comment,display_name,describe_yourself,location,year,transaction_date,started_timestamp,source_id,responsiveness,negotiation_skills,professionalism_communication,market_expertise,link,reply
20377,fb27b8aa-80dd-4060-a726-685b8308e4be,5.0,Ms. Bayer  helped us make offer on property during an agent change. She prioritized our financial goals. Ms. Bayer negotiated credit for the inspection findings  and final walk-through discrepancies.  She truly is an advocate for the buyer and a role model for other agents to follow. ,Greg Farmer,BUYER,"Hagerstown, MD",2024,,2024-11-19T18:22:52,RDC,5.0,5.0,5.0,5.0,,
20377,e6830ee5-2cf3-405b-80c9-35bb5a7674ec,5.0,Shirley Bayer was awesome! She was a fighter and did all she could for us. I would recommend her to everyone. Was very responsive and kept us informed through the entire process. She is the best.,Mike and Jenn ,BUYER,"Blue Ridge Summit, PA",2024,,2024-08-12T12:55:42,RDC,5.0,5.0,5.0,5.0,,
20377,25f60b23-d859-4b19-8718-085a6c617c3e,5.0,Shirley was a true pleasure to work with from the beginning to the closing sale. She helped us stage our home for photographs and the listing online look great. She she helped us through the. Contract process. And made sure that everything was done in a timely matter. She even made sure that our closing went very smoothly. I would highly recommend Shirley for all your real estate needs buying and selling.,Keith,SELLER,"Hagerstown, MD",2024,,2024-08-11T16:55:16,RDC,5.0,5.0,5.0,5.0,,
20377,e7475fa5-5ce1-4952-862f-da812ab57649,5.0,"Shirley came highly recommended from family and friends. She was very knowledgeable and directed us wisely throughout the selling process.  Although we were advised by a few people to ""sell by owner"" in order to avoid agent fees, we opted to work with Shirley. We are so glad we did!  Her expertise and hard work got us well over our asking price in just two days.  Shirley made the process so easy and advised us well.  She works hard for her clients and had our best interests at heart. Her advice and support was invaluable as we navigated this process. I would recommend Shirley to anyone who is looking to sell a home.  Thank you, Shirley, for your great work!",Ruth,BUYER,"Hagerstown, MD",2024,,2024-07-30T20:31:31,RDC,5.0,5.0,5.0,5.0,,
20377,39fef444-de7a-488c-ac3f-bdea034ba574,5.0,Shirley was customer oriented and was available when we needed.  She is all about getting everything for her client with a professional manner.  Highly recommend.,The Keys,SELLER,"Knoxville, MD",2024,,2024-04-22T11:27:53,RDC,5.0,5.0,5.0,5.0,,
20377,06cbfb23-0bca-4f0c-a9ac-707fae99f744,5.0,Shirley Bayer did an excellent job helping me find a great home! She was very honest and patient waiting on a good house to come on the market and once it did she worked quickly to get our offer accepted on a very competitive property! In addition to that she was very attentive during negotiations and helpful all the way until closing. I would highly recommend Shirley to anyone looking to buy a home.,Philip,BUYER,"Hagerstown, MD",2024,,2024-04-08T20:22:10,RDC,5.0,5.0,5.0,5.0,,
20377,39eeebf2-ac9c-4f05-8119-4e9fb5349281,5.0,"Shirley was showing me a two-story home and I was going to put an offer on it. I truly wanted a rancher style home but there were none on the market that were available by the time my lease was up. while driving to go put an offer, a I saw a rancher with a for sale sign in the window that was midway through construction, however it wasn’t listed on the Internet. Shirley went out of her way to communicate with the builder so I could put an offer on it before it was done construction and I ultimately got my dream home.  would highly recommend. ",Matt,BUYER,"Martinsburg, WV",2023,,2024-02-17T14:18:00,RDC,5.0,5.0,5.0,5.0,,
20377,651d50a8-ece7-4cdb-a603-57302964f89b,5.0,Shirley is the best!! I've used her several times and every experience has been excellent. I live over 2 hours from where my transactions usually take place and it's great to have someone in the area I can count on.,Scott,SELLER,"Hagerstown, MD",2023,,2023-08-12T09:38:03,RDC,5.0,5.0,5.0,5.0,,
20377,4e021381-1818-4db1-adaf-3f2cdbf31913,5.0,"We have bought and sold many properties with the assistance of Shirley and would not even consider using a different real-estate agent!!  She is professional, competent, and accessible from start to finish!!  Thanks so much Shirley!!!  ",Susie,SELLER,"Smithsburg, MD",2023,,2023-08-11T03:01:05,RDC,5.0,5.0,5.0,5.0,,
20377,2e76671d-363b-4498-ba91-870c5d3d85c5,5.0,"Shirley is a fantastic real estate agent.  She knows the real estate laws for 3 states and how to avoid the pitfalls and additional expenses.  That woman is ""worth her weight in gold.""",Judy Likins,SELLER,"Bunker Hill, WV",2023,,2023-07-11T09:09:10,RDC,5.0,5.0,5.0,5.0,,
20377,2d60d161-589b-493f-a36b-376228c797f4,5.0,"Shirley Bayer is the consummate real estate professional!   She has a profound knowledge of every facet of the real estate business. And she is able to impart her knowledge clearly.  It is no wonder Shirley has been the number one top producer within her firm for 32 of the past 33 years!  She is also courteous, dogged, and forthright.  The selling of our house would have been a confusing, inundating ordeal without Shirley at the helm!  Thank you Shirley!",Susan C,SELLER,"Hagerstown, MD",2023,,2023-05-28T17:38:09,RDC,5.0,5.0,5.0,5.0,,
20377,e4281079-1f90-4e8b-ace5-64ef6c401de5,5.0,"Shirley Bayer is #1, because of her hard work, perseverance in resolving any issue, quick communication, and resilience in getting the job done. Thank you. YOU TRULY ARE THE BEST!!👍",Ron & Lois Baer,SELLER,"Hagerstown, MD",2023,,2023-04-29T10:03:03,RDC,5.0,5.0,5.0,5.0,,
20377,56e4cf49-e77b-4d33-8ade-ef3b40c04e33,5.0,"Shirley was wonderful to work with!  I can't thank her enough for how quick, easy and painless a process she made it to sell a property.  I highly recommend her for your real estate needs.  ",Carla,SELLER,"Maugansville, MD",2023,,2023-03-24T17:13:06,RDC,5.0,5.0,5.0,5.0,,
20377,a94dbe84-85d7-46f4-a3e3-ceca5c2d3d9f,5.0,Shirley is by far the best realtor in this area.  She is a full-time agent who takes her job and responsibilities seriously.  She has a great work ethic and is always available to answer any questions.  I never felt a need to worry about anything during the sale of the property from start to finish.  Shirley is the kind of experienced agent you want to have if you want to make sure everything is done properly. ,Toni,SELLER,"Hagerstown, MD",2023,,2023-02-13T20:32:22,RDC,5.0,5.0,5.0,5.0,,
20377,58ab92e4-e375-43b0-8448-3f39120ffa76,5.0,"Shirley has all the attributes listed above. However, her kindness and understanding far outweigh those skills. Had it not been for her patience and support until I was ready to sell my home I would probably not have done so for quite some time. She took the fear out of the equation for me. As a single woman selling my home was a very big and a very, very hard decision for me to make. Shirley was there, every step of the way during the seven months that it took me .move forward. The respect and support that she showed me during that time period is extremely rare these days in most all the business endeavours or transactions I have conducted over the past few decades. I truly had no second thoughts about selling once I made my final decision because of the trust I had in Shirley. She is a wonderful human being, and that makes her a great professional - unmatched by any other in my estimation....",,SELLER,"Halfway, MD",,2019-10-18T00:00:00-08:00,2023-02-13T09:18:59.419+00:00,RMA,,,,,,
20377,bc3242e7-6193-4a0f-80cb-c5e8387884d7,5.0,"Shirley goes the extra mile for her customers. She always keeps us informed about every detail of our transaction. We have bought and/or sold
four properties thru her lately and are extremely satisfied with the results. She is very personable and professional. Highly recommend!",Maryanne Ludy,BUYER,"Hagerstown, MD",2023,,2023-02-10T22:36:15,RDC,5.0,5.0,5.0,5.0,,
20377,f8c13672-bda0-404b-a303-9ae8ca539a2f,5.0,"Shirley is simply the best, no question about it. We have been working with her over the years and she has helped us sell two homes, buy two homes, and looking forward to working with her on securing some property too.

She is patient, professional, and always gives great advice. I highly recommend her if you want the job done right by someone with tons and tons of industry experience.",Jeff,SELLER,"Hagerstown, MD",2023,,2023-02-09T08:41:03,RDC,5.0,5.0,5.0,5.0,,
20377,4b6ea5e0-d385-4d12-8513-890f244b7993,5.0,"Shirley provided exceptional service throughout the process, including initial intake, establishing the market value, advertising and promotion, negotiating with buyers, and working through the contract all the way to settlement. Her advice and calm guidance from decades of experience in real estate clearly demonstrate her mastery of the profession.",First time seller,SELLER,"Smithsburg, MD",2022,,2022-12-01T11:58:42,RDC,5.0,5.0,5.0,5.0,,
20377,1b97e86b-93bb-491a-9a07-1d5de48ee969,5.0,"Shirley is a top notch agent who is very knowledgeable about the whole process of buying or selling property. She knows the local codes and regulations that we were unaware of that saved us a lot of taxes and fees. She is a great communicator always keeping us informed during the whole process from listing to sale. Shirley is very professional and knowledgeable, yet works with you in a friendly laid back atmosphere. Highly recommend her services. Thanks Shirley!",Conda,SELLER,"Keedysville, MD",2022,,2022-11-11T09:59:59,RDC,5.0,5.0,5.0,5.0,,
20377,ca261b6c-4f9b-422d-b309-e528e75719ac,5.0,"Shirley is simply amazing!  She goes above and beyond for her clients.  I was lucky enough to have Shirley sell two of my homes in the past year.   She was able to guide me thorough the process while we managed the sale of my homes simultaneously.  She’s not only a great realtor, but she’s a great person too.  I can’t thank her enough for all of her help. ",Rachel,BUYER,"Smithsburg, MD",2022,,2022-09-20T23:30:04,RDC,5.0,5.0,5.0,5.0,,
20377,c220e566-13b9-46f5-8bcc-4de7bcbdbcae,5.0,"Shirley Bayer is everything you would want/need in a real estate agent. It’s truly hard to describe how awesome she is to work with. About 7 months ago my husband and I were unsure if we wanted to list our home, if we wanted to buy a house right away or even possibly build. We were all over the place and decided to halt our journey. Shirley was involved at this point and even though she understood that we weren’t sure what we wanted, she still spent the time showing us properties and coming out to our current home for a market analysis just for us to see where we were at. Fast forward to about March of 2022. We contacted Shirley again who instantly picked up where we left off with no hesitation. By this time she knew what my husband and I were looking for as a family. She took us to look at a home and I (in my mind) loved it. However, I was clearly just excited at the thought of buying another home and wasn’t thinking about what our initial wants and needs were as a family. Shirley kindly reminded us of what our goals were and what we truly wanted in a home. She’s not afraid to keep you in check as a buyer and really does look out for your best interest in the long run. Needless to say we passed on that residence because she was totally right and I was just blinded by the excitement.  Again, I was all over the place. So my husband and I went to a builder. This is not a slight at the builder, but Shirley showed up to every meeting and went above and beyond when it came to reading through the contract and pointing out important flaws. I mean she spent hours upon hours reading the contract. Even when she was studying on her own for further education real estate classes. She never fully discouraged our choice to want to build, but again she kept us in check as far as what was important and a smart decision financially for my family. Again, we decided to go in a different direction. So this is the second time that Shirley stuck with us, and kept us on a straight path even when it meant that she wasn’t necessarily getting a deal out of it. Finally we found a home that we loved. Within 9 days we put an offer in on our new home, put our house on the market AND sold our current home. As we all know the market is crazy these days, and there was another offer on our new home. Shirley worked her magic and was able to essentially “sell” our family to the current home owner and that was their ultimate reasoning for choosing our offer. When it comes down to it, Shirley is not afraid to negotiate and go after things to benefit you as a buyer or seller. She is attentive, timely and just overall wonderful in getting the job done. She helped us sell our home and purchase our forever home. We as s family are just so thankful for her. Apologies for the long testimony, but I think it’s important for people to see how she has been there for my family over the course of our home buying and selling journey. And I know some people may say “well that’s their job”, but no. Not everyone is great at their job the way she is. Do yourselves a favor and work with Shirley Bayer. ",Kylee Hill ,SELLER,"Clear Spring, MD",2022,,2022-04-29T06:21:21,RDC,5.0,5.0,5.0,5.0,,
20377,2775c8af-4a33-4d12-beda-b615639e7ade,5.0,Shirley was the best ever to deal with..she made sure everything was handle quick and made the process less stressful. Would highly recommend Shirley!,Josh,BUYER,"Hagerstown, MD",2022,,2022-01-31T12:35:36,RDC,5.0,5.0,5.0,5.0,,
20377,04cf0cd0-bbbd-4924-a0f5-a8af63f29996,5.0,"Shirley was a life saver!  We were working on selling our parents house after their passing, both within the same year,  in Hagerstown Md.  My brother and I were both out of State making this difficult.  We felt the need to get things settled quickly. Shirley was recommended by a cousin and we are so glad we followed up rather than auction the house as we were initially considering .  She was  extremely  professional and really knew her job. She provided us with factual information but was  also supportive,  communicated well, kept us up to date and provided good direction at this difficult time for us.  She made the process  streamline and hassle free and got us more money then we expected.   I would highly recommend Shirley to anyone without a hesitation. I think we would really have been lost without her direction.  ",Travis,SELLER,"Hagerstown, MD",2021,,2021-11-06T11:16:36,RDC,5.0,5.0,5.0,5.0,,
20377,59ed4657-fd24-47c9-8818-e988b7120b7f,5.0,"We found Shirley to live up to the high recommendations from 2 business owner friends.  She’s attentive, aggressive and patient.  We had 2 deals fall through due to buyers issues and she pressed on to get us the best and fair price for our home.  ",The Gelwicks,SELLER,"Hagerstown, MD",2019,,2021-10-15T08:48:37,RDC,5.0,5.0,5.0,5.0,,
20377,5b53dffc-3eeb-4d79-b11d-c52b4401ff58,5.0,Shirley is extremely knowledgeable of the real estate business and the market area she covers.  Shirley has always gone the extra mile when looking out for the customers best interest. If I ever have any real estate need she is always the person I will call/contact and refer her to other clients as well. ,Ronald,BUYER,"Hagerstown, MD",2011,,2021-06-30T13:39:14,RDC,5.0,5.0,5.0,5.0,,
20377,257d0f00-0ef7-4cca-b53e-2d0ec43ab6f0,5.0,Shirley has been amazing to work with! She would definitely be my first call if I were looking to buy or sell a home again.,Don,BUYER,"Hagerstown, MD",2021,,2021-04-29T10:55:06,RDC,5.0,5.0,5.0,5.0,,
20377,a6082c6d-b21f-4e61-8889-531c301d478d,5.0,"Shirley really knows our local market.  Her advice on listing the property was spot on and got us a terrific offer on day one.  Go, Shirley!",js_smithsburg,SELLER,"Smithsburg, MD",2021,,2021-03-12T07:45:29,RDC,5.0,5.0,5.0,5.0,,
20377,c1b3129b-1e6a-490e-a383-af3fbe703a51,5.0,Shirley was very nice to work with. She knew the market and knew what it’d take to get the best price for my place. I’d highly recommend her. ,Dawn,SELLER,"Hagerstown, MD",2021,,2021-02-26T16:19:02,RDC,5.0,4.0,5.0,5.0,,
